assessment_id,id_no,binomial,presence,origin,seasonal,compiler,year,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,longitude,latitude
1970666,191129,Chirostoma aculeatum,3,3,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Possibly Extant & Introduced (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1990,-100.82464,20.84792
1970666,191129,Chirostoma aculeatum,3,3,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Possibly Extant & Introduced (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1995,-100.81556,20.85583
1970680,191131,Chirostoma charari,5,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extinct, , , , , , ,PRESERVED_SPECIMEN,1953,-101.27889,19.66056
1971757,191168,Chirostoma melanoccus,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1962,-102.67611,19.85444
1971757,191168,Chirostoma melanoccus,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1963,-102.68833,19.83917
1971757,191168,Chirostoma melanoccus,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1963,-102.66417,19.83778
1971757,191168,Chirostoma melanoccus,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1966,-102.67611,19.85444
1971757,191168,Chirostoma melanoccus,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1969,-102.55,19.91667
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1937,-101.61306,19.53167
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1951,-101.6475,19.58556
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1951,-101.61917,19.54556
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1951,-101.61333,19.55444
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1953,-101.61917,19.54556
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1954,-101.61917,19.54556
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1954,-101.61306,19.53167
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1956,-101.6475,19.58556
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1956,-101.61917,19.54556
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1956,-101.61333,19.55444
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1956,-101.61306,19.53167
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1957,-101.6475,19.58556
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1957,-101.61917,19.54556
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1958,-101.6475,19.58556
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1958,-101.61917,19.54556
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1958,-101.55583,19.54028
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1959,-101.61917,19.54556
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1960,-101.61917,19.54556
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1962,-101.61917,19.54556
1972211,191181,Chirostoma patzcuaro,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1963,-101.61417,19.53
1972380,191187,Chirostoma riojai,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1954,-99.43857,19.21453
1972380,191187,Chirostoma riojai,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1959,-99.40944,19.19806
1972380,191187,Chirostoma riojai,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1963,-99.40944,19.19806
1972380,191187,Chirostoma riojai,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1966,-99.40944,19.19806
1972380,191187,Chirostoma riojai,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1985,-99.77366,19.46012
1972380,191187,Chirostoma riojai,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1985,-99.424,19.22325
1972380,191187,Chirostoma riojai,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1993,-99.99389,19.44833
1972380,191187,Chirostoma riojai,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1993,-99.77366,19.46012
1972380,191187,Chirostoma riojai,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1994,-99.99389,19.44833
1972380,191187,Chirostoma riojai,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1994,-99.77366,19.46012
1972380,191187,Chirostoma riojai,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1995,-99.99389,19.44833
1972380,191187,Chirostoma riojai,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1997,-99.99389,19.44833
1972380,191187,Chirostoma riojai,4,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Possibly Extinct, , , , , ,Eduardo Soto-Galera, ,1964,-99.49528,19.28833
1972380,191187,Chirostoma riojai,4,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Possibly Extinct, , , , , ,Eduardo Soto-Galera, ,1972,-99.69222,19.34222
1972380,191187,Chirostoma riojai,4,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Possibly Extinct, , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1942,-99.85778,19.35139
1972380,191187,Chirostoma riojai,4,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Possibly Extinct, , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1947,-99.46833,19.28833
1972380,191187,Chirostoma riojai,4,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Possibly Extinct, , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1964,-99.49528,19.28833
1972380,191187,Chirostoma riojai,4,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Possibly Extinct, , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1964,-99.48667,19.27167
1972380,191187,Chirostoma riojai,4,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Possibly Extinct, , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1985,-99.51944,19.51944
1974357,191250,Algansea barbata,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , , ,PRESERVED_SPECIMEN,1951,-99.77889,19.5675
1974357,191250,Algansea barbata,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , , ,PRESERVED_SPECIMEN,1964,-99.77139,19.57194
1974357,191250,Algansea barbata,4,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Possibly Extinct, , , , , , ,PRESERVED_SPECIMEN,1964,-99.49528,19.27917
1974357,191250,Algansea barbata,4,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Possibly Extinct, , , , , , ,PRESERVED_SPECIMEN,1964,-99.49528,19.28833
1974364,191251,Algansea lacustris,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , , ,PRESERVED_SPECIMEN,1949,-101.61917,19.54556
1974364,191251,Algansea lacustris,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , , ,PRESERVED_SPECIMEN,1949,-101.61333,19.55444
1974364,191251,Algansea lacustris,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , , ,PRESERVED_SPECIMEN,1951,-101.6475,19.58556
1974364,191251,Algansea lacustris,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , , ,PRESERVED_SPECIMEN,1951,-101.61306,19.53167
1974364,191251,Algansea lacustris,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , , ,PRESERVED_SPECIMEN,1954,-101.61306,19.53167
1974364,191251,Algansea lacustris,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , , ,PRESERVED_SPECIMEN,1958,-101.61917,19.54556
1974364,191251,Algansea lacustris,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , , ,PRESERVED_SPECIMEN,1959,-101.61306,19.53167
1974364,191251,Algansea lacustris,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , , ,PRESERVED_SPECIMEN,1967,-101.61333,19.55444
1974364,191251,Algansea lacustris,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , , ,PRESERVED_SPECIMEN,1967,-101.61306,19.53167
1974814,191275,Notropis calientis,1,1,1,T. Contreras McBeath,2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,T. Contreras McBeath 2014, ,,-103.2211111,20.5225
1974814,191275,Notropis calientis,1,1,1,T. Contreras McBeath,2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,T. Contreras McBeath 2014, ,,-102.7402778,21.04055556
1974814,191275,Notropis calientis,1,1,1,T. Contreras McBeath,2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,T. Contreras McBeath 2014, ,,-102.6641667,19.83777778
1974814,191275,Notropis calientis,1,1,1,T. Contreras McBeath,2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,T. Contreras McBeath 2014, ,,-102.5577778,21.0
1974814,191275,Notropis calientis,1,1,1,T. Contreras McBeath,2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,T. Contreras McBeath 2014, ,,-102.5263889,21.11444444
1974814,191275,Notropis calientis,1,1,1,T. Contreras McBeath,2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,T. Contreras McBeath 2014, ,,-102.4466667,22.14416667
1974814,191275,Notropis calientis,1,1,1,T. Contreras McBeath,2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,T. Contreras McBeath 2014, ,,-102.4252778,21.53166667
1974814,191275,Notropis calientis,1,1,1,T. Contreras McBeath,2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,T. Contreras McBeath 2014, ,,-102.3366667,20.29111111
1974814,191275,Notropis calientis,1,1,1,T. Contreras McBeath,2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,T. Contreras McBeath 2014, ,,-102.3019444,21.2225
1974814,191275,Notropis calientis,1,1,1,T. Contreras McBeath,2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,T. Contreras McBeath 2014, ,,-102.2597222,21.53166667
1974814,191275,Notropis calientis,1,1,1,T. Contreras McBeath,2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,T. Contreras McBeath 2014, ,,-102.2427778,22.15305556
